log_id,source,model,pred_label,attack_type,proba_attack
36555,network,1d_cnn,attack,DoS Hulk,1.0
36556,network,1d_cnn,attack,DoS Hulk,1.0
36557,network,1d_cnn,attack,DDoS,1.0
36558,network,1d_cnn,attack,DoS slowloris,1.0
36559,network,1d_cnn,benign,BENIGN,0.0
36560,network,1d_cnn,attack,DoS GoldenEye,1.0
36561,network,1d_cnn,attack,DDoS,1.0
36562,network,1d_cnn,attack,PortScan,1.0
36563,network,1d_cnn,attack,DDoS,1.0
36564,network,1d_cnn,benign,BENIGN,0.0
36565,network,1d_cnn,benign,BENIGN,0.0
36566,network,1d_cnn,attack,Bot,1.0
36567,network,1d_cnn,attack,DDoS,1.0
36568,network,1d_cnn,attack,PortScan,1.0
36569,network,1d_cnn,attack,DoS Hulk,1.0
36570,network,1d_cnn,attack,DDoS,1.0
36571,network,1d_cnn,attack,DDoS,1.0
36572,network,1d_cnn,attack,DDoS,1.0
36573,network,1d_cnn,benign,BENIGN,0.0
36574,network,1d_cnn,attack,DoS Hulk,1.0
36575,network,1d_cnn,benign,BENIGN,0.0
36576,network,1d_cnn,benign,BENIGN,0.0
36577,network,1d_cnn,attack,DDoS,1.0
36578,network,1d_cnn,benign,BENIGN,0.0
36579,network,1d_cnn,benign,BENIGN,0.0
36580,network,1d_cnn,benign,BENIGN,0.0
36581,network,1d_cnn,attack,DoS Hulk,1.0
36582,network,1d_cnn,attack,DoS slowloris,1.0
36583,network,1d_cnn,benign,BENIGN,0.0
36584,network,1d_cnn,benign,BENIGN,0.0
36585,network,1d_cnn,attack,DoS Hulk,1.0
36586,network,1d_cnn,attack,DoS GoldenEye,1.0
36587,network,1d_cnn,attack,DDoS,1.0
36588,network,1d_cnn,benign,BENIGN,0.0
36589,network,1d_cnn,attack,FTP-Patator,1.0
36590,network,1d_cnn,attack,DDoS,1.0
36591,network,1d_cnn,attack,DoS Hulk,1.0
36592,network,1d_cnn,benign,BENIGN,0.0
36593,network,1d_cnn,benign,BENIGN,0.0
36594,network,1d_cnn,attack,DDoS,1.0
36595,network,1d_cnn,benign,BENIGN,0.0
36596,network,1d_cnn,benign,BENIGN,0.0
36597,network,1d_cnn,benign,BENIGN,0.0
36598,network,1d_cnn,attack,DoS Hulk,1.0
36599,network,1d_cnn,benign,BENIGN,0.0
36600,network,1d_cnn,benign,BENIGN,0.0
36601,network,1d_cnn,benign,BENIGN,0.0
36602,network,1d_cnn,benign,BENIGN,0.0
36603,network,1d_cnn,benign,BENIGN,0.0
36604,network,1d_cnn,benign,BENIGN,0.0
36605,network,1d_cnn,attack,DoS Hulk,1.0
36606,network,1d_cnn,attack,DoS Hulk,1.0
36607,network,1d_cnn,benign,BENIGN,0.0
36608,network,1d_cnn,attack,DDoS,1.0
36609,network,1d_cnn,attack,DoS Hulk,1.0
36610,network,1d_cnn,attack,DoS slowloris,1.0
36611,network,1d_cnn,attack,DDoS,1.0
36612,network,1d_cnn,benign,BENIGN,0.0
36613,network,1d_cnn,attack,DDoS,1.0
36614,network,1d_cnn,benign,BENIGN,0.0
36615,network,1d_cnn,attack,DDoS,1.0
36616,network,1d_cnn,attack,DoS Slowhttptest,1.0
36617,network,1d_cnn,attack,PortScan,1.0
36618,network,1d_cnn,attack,DoS GoldenEye,1.0
36619,network,1d_cnn,attack,DDoS,1.0
36620,network,1d_cnn,attack,DoS Hulk,1.0
36621,network,1d_cnn,attack,DDoS,1.0
36622,network,1d_cnn,attack,DDoS,1.0
36623,network,1d_cnn,attack,DoS GoldenEye,1.0
36624,network,1d_cnn,benign,BENIGN,0.0
36625,network,1d_cnn,attack,DDoS,1.0
36626,network,1d_cnn,benign,BENIGN,0.0
36627,network,1d_cnn,attack,DoS Hulk,1.0
36628,network,1d_cnn,attack,DoS Hulk,1.0
36629,network,1d_cnn,attack,DDoS,1.0
36630,network,1d_cnn,attack,PortScan,1.0
36631,network,1d_cnn,benign,BENIGN,0.0
36632,network,1d_cnn,benign,BENIGN,0.0
36633,network,1d_cnn,attack,DDoS,1.0
36634,network,1d_cnn,benign,BENIGN,0.0
36635,network,1d_cnn,benign,BENIGN,0.0
36636,network,1d_cnn,attack,DDoS,1.0
36637,network,1d_cnn,attack,DoS Hulk,1.0
36638,network,1d_cnn,benign,BENIGN,0.0
36639,network,1d_cnn,benign,BENIGN,0.0
36640,network,1d_cnn,benign,BENIGN,0.0
36641,network,1d_cnn,attack,PortScan,1.0
36642,network,1d_cnn,attack,DDoS,1.0
36643,network,1d_cnn,benign,BENIGN,0.0
36644,network,1d_cnn,attack,DDoS,1.0
36645,network,1d_cnn,attack,PortScan,1.0
36646,network,1d_cnn,attack,PortScan,1.0
36647,network,1d_cnn,attack,DoS slowloris,1.0
36648,network,1d_cnn,benign,BENIGN,0.0
36649,network,1d_cnn,benign,BENIGN,0.0
36650,network,1d_cnn,attack,DDoS,1.0
36651,network,1d_cnn,attack,DoS GoldenEye,1.0
36652,network,1d_cnn,attack,DDoS,1.0
36653,network,1d_cnn,benign,BENIGN,0.0
36654,network,1d_cnn,attack,PortScan,1.0
36655,network,1d_cnn,benign,BENIGN,0.0
36656,network,1d_cnn,benign,BENIGN,0.0
36657,network,1d_cnn,benign,BENIGN,0.0
36658,network,1d_cnn,attack,PortScan,1.0
36659,network,1d_cnn,benign,BENIGN,0.0
36660,network,1d_cnn,attack,DDoS,1.0
36661,network,1d_cnn,attack,Web Attack � Brute Force,1.0
36662,network,1d_cnn,attack,DDoS,1.0
36663,network,1d_cnn,attack,PortScan,1.0
36664,network,1d_cnn,benign,BENIGN,0.0
36665,network,1d_cnn,attack,DoS Hulk,1.0
36666,network,1d_cnn,attack,DoS GoldenEye,1.0
36667,network,1d_cnn,benign,BENIGN,0.0
36668,network,1d_cnn,attack,PortScan,1.0
36669,network,1d_cnn,attack,DoS Hulk,1.0
36670,network,1d_cnn,attack,DoS Hulk,1.0
36671,network,1d_cnn,benign,BENIGN,0.0
36672,network,1d_cnn,attack,PortScan,1.0
36673,network,1d_cnn,attack,FTP-Patator,1.0
36674,network,1d_cnn,attack,DoS Hulk,1.0
36675,network,1d_cnn,benign,BENIGN,0.0
36676,network,1d_cnn,benign,BENIGN,0.0
36677,network,1d_cnn,benign,BENIGN,0.0
36678,network,1d_cnn,attack,DDoS,1.0
36679,network,1d_cnn,attack,DoS GoldenEye,1.0
36680,network,1d_cnn,benign,BENIGN,0.0
36681,network,1d_cnn,attack,DDoS,1.0
36682,network,1d_cnn,attack,PortScan,1.0
36683,network,1d_cnn,attack,DoS Hulk,1.0
36684,network,1d_cnn,attack,SSH-Patator,1.0
36685,network,1d_cnn,attack,DDoS,1.0
36686,network,1d_cnn,attack,DDoS,1.0
36687,network,1d_cnn,benign,BENIGN,0.0
36688,network,1d_cnn,benign,BENIGN,0.0
36689,network,1d_cnn,attack,DoS Hulk,1.0
36690,network,1d_cnn,benign,BENIGN,0.0
36691,network,1d_cnn,attack,DoS Hulk,1.0
36692,network,1d_cnn,benign,BENIGN,0.0
36693,network,1d_cnn,attack,DoS Hulk,1.0
36694,network,1d_cnn,attack,PortScan,1.0
36695,network,1d_cnn,attack,PortScan,1.0
36696,network,1d_cnn,attack,DDoS,1.0
36697,network,1d_cnn,attack,DDoS,1.0
36698,network,1d_cnn,attack,DDoS,1.0
36699,network,1d_cnn,attack,DoS slowloris,1.0
36700,network,1d_cnn,attack,PortScan,1.0
36701,network,1d_cnn,attack,DDoS,1.0
36702,network,1d_cnn,attack,PortScan,1.0
36703,network,1d_cnn,attack,DDoS,1.0
36704,network,1d_cnn,benign,BENIGN,0.0
36705,network,1d_cnn,benign,BENIGN,0.0
36706,network,1d_cnn,attack,DoS Hulk,1.0
36707,network,1d_cnn,attack,DoS GoldenEye,1.0
36708,network,1d_cnn,attack,DoS Hulk,1.0
36709,network,1d_cnn,benign,BENIGN,0.0
36710,network,1d_cnn,attack,DDoS,1.0
36711,network,1d_cnn,attack,PortScan,1.0
36712,network,1d_cnn,attack,DoS Hulk,1.0
36713,network,1d_cnn,attack,PortScan,1.0
36714,network,1d_cnn,attack,PortScan,1.0
36715,network,1d_cnn,attack,DDoS,1.0
36716,network,1d_cnn,attack,DDoS,1.0
36717,network,1d_cnn,benign,BENIGN,0.0
36718,network,1d_cnn,benign,BENIGN,0.0
36719,network,1d_cnn,attack,PortScan,1.0
36720,network,1d_cnn,benign,BENIGN,0.0
36721,network,1d_cnn,benign,BENIGN,0.0
36722,network,1d_cnn,benign,BENIGN,0.0
36723,network,1d_cnn,benign,BENIGN,0.0
36724,network,1d_cnn,benign,BENIGN,0.0
36725,network,1d_cnn,attack,PortScan,1.0
36726,network,1d_cnn,attack,FTP-Patator,1.0
36727,network,1d_cnn,attack,PortScan,1.0
36728,network,1d_cnn,attack,PortScan,1.0
36729,network,1d_cnn,benign,BENIGN,0.0
36730,network,1d_cnn,attack,DoS Hulk,1.0
36731,network,1d_cnn,benign,BENIGN,0.0
36732,network,1d_cnn,attack,PortScan,1.0
36733,network,1d_cnn,attack,PortScan,1.0
36734,network,1d_cnn,benign,BENIGN,0.0
36735,network,1d_cnn,attack,PortScan,1.0
36736,network,1d_cnn,benign,BENIGN,0.0
36737,network,1d_cnn,attack,DDoS,1.0
36738,network,1d_cnn,attack,DDoS,1.0
36739,network,1d_cnn,benign,BENIGN,0.0
36740,network,1d_cnn,attack,DoS Hulk,1.0
36741,network,1d_cnn,benign,BENIGN,0.0
36742,network,1d_cnn,attack,DoS Hulk,1.0
36743,network,1d_cnn,attack,DDoS,1.0
36744,network,1d_cnn,attack,DoS Hulk,1.0
36745,network,1d_cnn,benign,BENIGN,0.0
36746,network,1d_cnn,benign,BENIGN,0.0
36747,network,1d_cnn,benign,BENIGN,0.0
36748,network,1d_cnn,attack,DDoS,1.0
36749,network,1d_cnn,benign,BENIGN,0.0
36750,network,1d_cnn,benign,BENIGN,0.0
36751,network,1d_cnn,attack,DoS GoldenEye,1.0
36752,network,1d_cnn,attack,DDoS,1.0
36753,network,1d_cnn,attack,DDoS,1.0
36754,network,1d_cnn,attack,PortScan,1.0
36755,network,1d_cnn,benign,BENIGN,0.0
36756,network,1d_cnn,attack,PortScan,1.0
36757,network,1d_cnn,benign,BENIGN,0.0
36758,network,1d_cnn,attack,PortScan,1.0
36759,network,1d_cnn,attack,PortScan,1.0
36760,network,1d_cnn,attack,DoS Slowhttptest,1.0
36761,network,1d_cnn,attack,DDoS,1.0
36762,network,1d_cnn,attack,DoS Hulk,1.0
36763,network,1d_cnn,benign,BENIGN,0.0
36764,network,1d_cnn,attack,DoS Hulk,1.0
36765,network,1d_cnn,attack,DDoS,1.0
36766,network,1d_cnn,benign,BENIGN,0.0
36767,network,1d_cnn,benign,BENIGN,0.0
36768,network,1d_cnn,attack,DDoS,1.0
36769,network,1d_cnn,attack,PortScan,1.0
36770,network,1d_cnn,attack,DDoS,1.0
36771,network,1d_cnn,attack,PortScan,1.0
36772,network,1d_cnn,attack,DDoS,1.0
36773,network,1d_cnn,attack,DDoS,1.0
36774,network,1d_cnn,benign,BENIGN,0.0
36775,network,1d_cnn,attack,DoS Hulk,1.0
36776,network,1d_cnn,benign,BENIGN,0.0
36777,network,1d_cnn,attack,DoS Hulk,1.0
36778,network,1d_cnn,attack,DDoS,1.0
36779,network,1d_cnn,benign,BENIGN,0.0
36780,network,1d_cnn,attack,PortScan,1.0
36781,network,1d_cnn,attack,DoS GoldenEye,1.0
36782,network,1d_cnn,attack,DDoS,1.0
36783,network,1d_cnn,attack,PortScan,1.0
36784,network,1d_cnn,attack,DoS Hulk,1.0
36785,network,1d_cnn,attack,PortScan,1.0
36786,network,1d_cnn,attack,DDoS,1.0
36787,network,1d_cnn,attack,DoS Hulk,1.0
36788,network,1d_cnn,benign,BENIGN,0.0
36789,network,1d_cnn,attack,DDoS,1.0
36790,network,1d_cnn,benign,BENIGN,0.0
36791,network,1d_cnn,attack,DDoS,1.0
36792,network,1d_cnn,benign,BENIGN,0.0
36793,network,1d_cnn,benign,BENIGN,0.0
36794,network,1d_cnn,attack,DDoS,1.0
36795,network,1d_cnn,attack,DDoS,1.0
36796,network,1d_cnn,attack,DDoS,1.0
36797,network,1d_cnn,benign,BENIGN,0.0
36798,network,1d_cnn,benign,BENIGN,0.0
36799,network,1d_cnn,benign,BENIGN,0.0
36800,network,1d_cnn,attack,DDoS,1.0
36801,network,1d_cnn,attack,DoS Hulk,1.0
36802,network,1d_cnn,benign,BENIGN,0.0
36803,network,1d_cnn,attack,DoS Hulk,1.0
36804,network,1d_cnn,attack,PortScan,1.0
36805,network,1d_cnn,benign,BENIGN,0.0
36806,network,1d_cnn,benign,BENIGN,0.0
36807,network,1d_cnn,attack,DoS Hulk,1.0
36808,network,1d_cnn,attack,DDoS,1.0
36809,network,1d_cnn,attack,PortScan,1.0
36810,network,1d_cnn,attack,PortScan,1.0
36811,network,1d_cnn,attack,DoS Hulk,1.0
36812,network,1d_cnn,attack,FTP-Patator,1.0
36813,network,1d_cnn,benign,BENIGN,0.0
36814,network,1d_cnn,attack,DDoS,1.0
36815,network,1d_cnn,benign,BENIGN,0.0
36816,network,1d_cnn,benign,BENIGN,0.0
36817,network,1d_cnn,attack,PortScan,1.0
36818,network,1d_cnn,attack,DDoS,1.0
36819,network,1d_cnn,attack,DoS Hulk,1.0
36820,network,1d_cnn,attack,DDoS,1.0
36821,network,1d_cnn,attack,PortScan,1.0
36822,network,1d_cnn,benign,BENIGN,0.0
36823,network,1d_cnn,benign,BENIGN,0.0
36824,network,1d_cnn,benign,BENIGN,0.0
36825,network,1d_cnn,attack,PortScan,1.0
36826,network,1d_cnn,attack,PortScan,1.0
36827,network,1d_cnn,attack,DoS Hulk,1.0
36828,network,1d_cnn,benign,BENIGN,0.0
36829,network,1d_cnn,benign,BENIGN,0.0
36830,network,1d_cnn,benign,BENIGN,0.0
36831,network,1d_cnn,benign,BENIGN,0.0
36832,network,1d_cnn,attack,PortScan,1.0
36833,network,1d_cnn,attack,DoS Hulk,1.0
36834,network,1d_cnn,attack,DDoS,1.0
36835,network,1d_cnn,attack,DDoS,1.0
36836,network,1d_cnn,attack,DoS Hulk,1.0
36837,network,1d_cnn,attack,DDoS,1.0
36838,network,1d_cnn,benign,BENIGN,0.0
36839,network,1d_cnn,benign,BENIGN,0.0
36840,network,1d_cnn,attack,PortScan,1.0
36841,network,1d_cnn,benign,BENIGN,0.0
36842,network,1d_cnn,attack,DDoS,1.0
36843,network,1d_cnn,attack,PortScan,1.0
36844,network,1d_cnn,attack,PortScan,1.0
36845,network,1d_cnn,attack,DDoS,1.0
36846,network,1d_cnn,attack,PortScan,1.0
36847,network,1d_cnn,benign,BENIGN,0.0
36848,network,1d_cnn,attack,DoS Hulk,1.0
36849,network,1d_cnn,attack,DDoS,1.0
36850,network,1d_cnn,attack,DDoS,1.0
36851,network,1d_cnn,benign,BENIGN,0.0
36852,network,1d_cnn,attack,DoS Hulk,1.0
36853,network,1d_cnn,benign,BENIGN,0.0
36854,network,1d_cnn,benign,BENIGN,0.0
36855,network,1d_cnn,attack,PortScan,1.0
36856,network,1d_cnn,attack,DDoS,1.0
36857,network,1d_cnn,attack,DoS slowloris,1.0
36858,network,1d_cnn,attack,DoS Hulk,1.0
36859,network,1d_cnn,attack,PortScan,1.0
36860,network,1d_cnn,attack,DoS Hulk,1.0
36861,network,1d_cnn,attack,DDoS,1.0
36862,network,1d_cnn,attack,PortScan,1.0
36863,network,1d_cnn,attack,DDoS,1.0
36864,network,1d_cnn,attack,PortScan,1.0
36865,network,1d_cnn,benign,BENIGN,0.0
36866,network,1d_cnn,benign,BENIGN,0.0
36867,network,1d_cnn,attack,PortScan,1.0
36868,network,1d_cnn,attack,DoS Hulk,1.0
36869,network,1d_cnn,attack,DoS Hulk,1.0
36870,network,1d_cnn,attack,DDoS,1.0
36871,network,1d_cnn,attack,PortScan,1.0
36872,network,1d_cnn,benign,BENIGN,0.0
36873,network,1d_cnn,attack,DoS Hulk,1.0
36874,network,1d_cnn,attack,DoS slowloris,1.0
36875,network,1d_cnn,attack,PortScan,1.0
36876,network,1d_cnn,attack,PortScan,1.0
36877,network,1d_cnn,benign,BENIGN,0.0
36878,network,1d_cnn,attack,DoS slowloris,1.0
36879,network,1d_cnn,attack,DDoS,1.0
36880,network,1d_cnn,attack,DDoS,1.0
36881,network,1d_cnn,benign,BENIGN,0.0
36882,network,1d_cnn,benign,BENIGN,0.0
36883,network,1d_cnn,attack,DDoS,1.0
36884,network,1d_cnn,attack,DoS Hulk,1.0
36885,network,1d_cnn,attack,DDoS,1.0
36886,network,1d_cnn,benign,BENIGN,0.0
36887,network,1d_cnn,attack,DoS Hulk,1.0
36888,network,1d_cnn,attack,DDoS,1.0
36889,network,1d_cnn,benign,BENIGN,0.0
36890,network,1d_cnn,benign,BENIGN,0.0
36891,network,1d_cnn,attack,PortScan,1.0
36892,network,1d_cnn,attack,PortScan,1.0
36893,network,1d_cnn,benign,BENIGN,0.0
36894,network,1d_cnn,benign,BENIGN,0.0
36895,network,1d_cnn,attack,DoS GoldenEye,1.0
36896,network,1d_cnn,attack,PortScan,1.0
36897,network,1d_cnn,benign,BENIGN,0.0
36898,network,1d_cnn,attack,PortScan,1.0
36899,network,1d_cnn,attack,DoS Hulk,1.0
36900,network,1d_cnn,benign,BENIGN,0.0
36901,network,1d_cnn,attack,PortScan,1.0
36902,network,1d_cnn,attack,PortScan,1.0
36903,network,1d_cnn,benign,BENIGN,0.0
36904,network,1d_cnn,benign,BENIGN,0.0
36905,network,1d_cnn,attack,DoS Hulk,1.0
36906,network,1d_cnn,benign,BENIGN,0.0
36907,network,1d_cnn,attack,DDoS,1.0
36908,network,1d_cnn,attack,DDoS,1.0
36909,network,1d_cnn,attack,DDoS,1.0
36910,network,1d_cnn,attack,DDoS,1.0
36911,network,1d_cnn,attack,PortScan,1.0
36912,network,1d_cnn,attack,DoS Hulk,1.0
36913,network,1d_cnn,benign,BENIGN,0.0
36914,network,1d_cnn,benign,BENIGN,0.0
36915,network,1d_cnn,benign,BENIGN,0.0
36916,network,1d_cnn,attack,DDoS,1.0
36917,network,1d_cnn,attack,DDoS,1.0
36918,network,1d_cnn,attack,DoS Hulk,1.0
36919,network,1d_cnn,benign,BENIGN,0.0
36920,network,1d_cnn,benign,BENIGN,0.0
36921,network,1d_cnn,attack,PortScan,1.0
36922,network,1d_cnn,benign,BENIGN,0.0
36923,network,1d_cnn,benign,BENIGN,0.0
36924,network,1d_cnn,attack,PortScan,1.0
36925,network,1d_cnn,benign,BENIGN,0.0
36926,network,1d_cnn,benign,BENIGN,0.0
36927,network,1d_cnn,benign,BENIGN,0.0
36928,network,1d_cnn,attack,DoS Hulk,1.0
36929,network,1d_cnn,benign,BENIGN,0.0
36930,network,1d_cnn,benign,BENIGN,0.0
36931,network,1d_cnn,benign,BENIGN,0.0
36932,network,1d_cnn,attack,DDoS,1.0
36933,network,1d_cnn,benign,BENIGN,0.0
36934,network,1d_cnn,attack,PortScan,1.0
36935,network,1d_cnn,benign,BENIGN,0.0
36936,network,1d_cnn,attack,DoS Hulk,1.0
36937,network,1d_cnn,benign,BENIGN,0.0
36938,network,1d_cnn,attack,FTP-Patator,1.0
36939,network,1d_cnn,attack,PortScan,1.0
36940,network,1d_cnn,attack,DDoS,1.0
36941,network,1d_cnn,attack,PortScan,1.0
36942,network,1d_cnn,attack,DoS Hulk,1.0
36943,network,1d_cnn,benign,BENIGN,0.0
36944,network,1d_cnn,attack,Bot,1.0
36945,network,1d_cnn,benign,BENIGN,0.0
36946,network,1d_cnn,attack,FTP-Patator,1.0
36947,network,1d_cnn,benign,BENIGN,0.0
36948,network,1d_cnn,attack,DoS Hulk,1.0
36949,network,1d_cnn,benign,BENIGN,0.0
36950,network,1d_cnn,benign,BENIGN,0.0
36951,network,1d_cnn,attack,DoS Hulk,1.0
36952,network,1d_cnn,benign,BENIGN,0.0
36953,network,1d_cnn,attack,DDoS,1.0
36954,network,1d_cnn,attack,PortScan,1.0
36955,network,1d_cnn,attack,DoS Hulk,1.0
36956,network,1d_cnn,attack,PortScan,1.0
36957,network,1d_cnn,benign,BENIGN,0.0
36958,network,1d_cnn,attack,DDoS,1.0
36959,network,1d_cnn,benign,BENIGN,0.0
36960,network,1d_cnn,benign,BENIGN,0.0
36961,network,1d_cnn,attack,DDoS,1.0
36962,network,1d_cnn,attack,PortScan,1.0
36963,network,1d_cnn,attack,DoS GoldenEye,1.0
36964,network,1d_cnn,benign,BENIGN,0.0
36965,network,1d_cnn,benign,BENIGN,0.0
36966,network,1d_cnn,attack,PortScan,1.0
36967,network,1d_cnn,attack,PortScan,1.0
36968,network,1d_cnn,benign,BENIGN,0.0
36969,network,1d_cnn,attack,DDoS,1.0
36970,network,1d_cnn,benign,BENIGN,0.0
36971,network,1d_cnn,attack,PortScan,1.0
36972,network,1d_cnn,attack,DoS Hulk,1.0
36973,network,1d_cnn,benign,BENIGN,0.0
36974,network,1d_cnn,benign,BENIGN,0.0
36975,network,1d_cnn,benign,BENIGN,0.0
36976,network,1d_cnn,attack,PortScan,1.0
36977,network,1d_cnn,attack,PortScan,1.0
36978,network,1d_cnn,attack,DDoS,1.0
36979,network,1d_cnn,attack,DDoS,1.0
36980,network,1d_cnn,benign,BENIGN,0.0
36981,network,1d_cnn,benign,BENIGN,0.0
36982,network,1d_cnn,attack,DDoS,1.0
36983,network,1d_cnn,benign,BENIGN,0.0
36984,network,1d_cnn,attack,DoS Slowhttptest,1.0
36985,network,1d_cnn,attack,DoS Hulk,1.0
36986,network,1d_cnn,benign,BENIGN,0.0
36987,network,1d_cnn,benign,BENIGN,0.0
36988,network,1d_cnn,attack,DDoS,1.0
36989,network,1d_cnn,benign,BENIGN,0.0
36990,network,1d_cnn,benign,BENIGN,0.0
36991,network,1d_cnn,attack,PortScan,1.0
36992,network,1d_cnn,benign,BENIGN,0.0
36993,network,1d_cnn,attack,DDoS,1.0
36994,network,1d_cnn,benign,BENIGN,0.0
36995,network,1d_cnn,benign,BENIGN,0.0
36996,network,1d_cnn,attack,DoS Hulk,1.0
36997,network,1d_cnn,benign,BENIGN,0.0
36998,network,1d_cnn,benign,BENIGN,0.0
36999,network,1d_cnn,attack,PortScan,1.0
37000,network,1d_cnn,benign,BENIGN,0.0
37001,network,1d_cnn,attack,DoS Hulk,1.0
37002,network,1d_cnn,benign,BENIGN,0.0
37003,network,1d_cnn,benign,BENIGN,0.0
37004,network,1d_cnn,benign,BENIGN,0.0
37005,network,1d_cnn,attack,PortScan,1.0
37006,network,1d_cnn,attack,DoS Hulk,1.0
37007,network,1d_cnn,benign,BENIGN,0.0
37008,network,1d_cnn,attack,PortScan,1.0
37009,network,1d_cnn,attack,DoS Hulk,1.0
37010,network,1d_cnn,attack,PortScan,1.0
37011,network,1d_cnn,attack,DDoS,1.0
37012,network,1d_cnn,attack,DoS Hulk,1.0
37013,network,1d_cnn,attack,PortScan,1.0
37014,network,1d_cnn,attack,PortScan,1.0
37015,network,1d_cnn,attack,DoS Hulk,1.0
37016,network,1d_cnn,attack,PortScan,1.0
37017,network,1d_cnn,benign,BENIGN,0.0
37018,network,1d_cnn,attack,PortScan,1.0
37019,network,1d_cnn,attack,DoS Hulk,1.0
37020,network,1d_cnn,benign,BENIGN,0.0
37021,network,1d_cnn,attack,DoS Hulk,1.0
37022,network,1d_cnn,benign,BENIGN,0.0
37023,network,1d_cnn,benign,BENIGN,0.0
37024,network,1d_cnn,attack,DDoS,1.0
37025,network,1d_cnn,attack,DoS Hulk,1.0
37026,network,1d_cnn,benign,BENIGN,0.0
37027,network,1d_cnn,benign,BENIGN,0.0
37028,network,1d_cnn,attack,DoS Hulk,1.0
37029,network,1d_cnn,benign,BENIGN,0.0
37030,network,1d_cnn,benign,BENIGN,0.0
37031,network,1d_cnn,attack,DDoS,1.0
37032,network,1d_cnn,benign,BENIGN,0.0
37033,network,1d_cnn,benign,BENIGN,0.0
37034,network,1d_cnn,attack,PortScan,1.0
37035,network,1d_cnn,benign,BENIGN,0.0
37036,network,1d_cnn,attack,PortScan,1.0
37037,network,1d_cnn,attack,PortScan,1.0
37038,network,1d_cnn,attack,DDoS,1.0
37039,network,1d_cnn,benign,BENIGN,0.0
37040,network,1d_cnn,benign,BENIGN,0.0
37041,network,1d_cnn,attack,DoS slowloris,1.0
37042,network,1d_cnn,attack,DoS Hulk,1.0
37043,network,1d_cnn,attack,DoS Hulk,1.0
37044,network,1d_cnn,benign,BENIGN,0.0
37045,network,1d_cnn,attack,Web Attack � Brute Force,1.0
37046,network,1d_cnn,benign,BENIGN,0.0
37047,network,1d_cnn,attack,DDoS,1.0
37048,network,1d_cnn,attack,PortScan,1.0
37049,network,1d_cnn,attack,DoS Hulk,1.0
37050,network,1d_cnn,attack,DDoS,1.0
37051,network,1d_cnn,attack,PortScan,1.0
37052,network,1d_cnn,attack,DDoS,1.0
37053,network,1d_cnn,attack,DoS Hulk,1.0
37054,network,1d_cnn,attack,DoS Hulk,1.0
37055,network,1d_cnn,benign,BENIGN,0.0
37056,network,1d_cnn,benign,BENIGN,0.0
37057,network,1d_cnn,attack,DoS Hulk,1.0
37058,network,1d_cnn,attack,DoS Hulk,1.0
37059,network,1d_cnn,benign,BENIGN,0.0
37060,network,1d_cnn,benign,BENIGN,0.0
37061,network,1d_cnn,attack,PortScan,1.0
37062,network,1d_cnn,attack,DDoS,1.0
37063,network,1d_cnn,attack,PortScan,1.0
37064,network,1d_cnn,attack,DDoS,1.0
37065,network,1d_cnn,attack,PortScan,1.0
37066,network,1d_cnn,benign,BENIGN,0.0
37067,network,1d_cnn,attack,DDoS,1.0
37068,network,1d_cnn,benign,BENIGN,0.0
37069,network,1d_cnn,attack,DDoS,1.0
37070,network,1d_cnn,attack,DoS Hulk,1.0
37071,network,1d_cnn,attack,DoS Hulk,1.0
37072,network,1d_cnn,benign,BENIGN,0.0
37073,network,1d_cnn,benign,BENIGN,0.0
37074,network,1d_cnn,attack,DDoS,1.0
37075,network,1d_cnn,attack,DDoS,1.0
37076,network,1d_cnn,benign,BENIGN,0.0
37077,network,1d_cnn,attack,DDoS,1.0
37078,network,1d_cnn,attack,PortScan,1.0
37079,network,1d_cnn,attack,DoS Hulk,1.0
37080,network,1d_cnn,benign,BENIGN,0.0
37081,network,1d_cnn,benign,BENIGN,0.0
37082,network,1d_cnn,benign,BENIGN,0.0
37083,network,1d_cnn,attack,DoS Hulk,1.0
37084,network,1d_cnn,attack,DDoS,1.0
37085,network,1d_cnn,attack,DoS Hulk,1.0
37086,network,1d_cnn,attack,DDoS,1.0
37087,network,1d_cnn,attack,PortScan,1.0
37088,network,1d_cnn,attack,DoS Hulk,1.0
37089,network,1d_cnn,benign,BENIGN,0.0
37090,network,1d_cnn,benign,BENIGN,0.0
37091,network,1d_cnn,attack,DDoS,1.0
37092,network,1d_cnn,attack,DoS Hulk,1.0
37093,network,1d_cnn,attack,PortScan,1.0
37094,network,1d_cnn,attack,PortScan,1.0
37095,network,1d_cnn,attack,DoS Hulk,1.0
37096,network,1d_cnn,attack,DDoS,1.0
37097,network,1d_cnn,benign,BENIGN,0.0
37098,network,1d_cnn,benign,BENIGN,0.0
37099,network,1d_cnn,attack,DoS Hulk,1.0
37100,network,1d_cnn,benign,BENIGN,0.0
37101,network,1d_cnn,attack,PortScan,1.0
37102,network,1d_cnn,attack,DoS Hulk,1.0
37103,network,1d_cnn,attack,DDoS,1.0
37104,network,1d_cnn,attack,DDoS,1.0
37105,network,1d_cnn,attack,DDoS,1.0
37106,network,1d_cnn,attack,DoS Hulk,1.0
37107,network,1d_cnn,attack,PortScan,1.0
37108,network,1d_cnn,benign,BENIGN,0.0
37109,network,1d_cnn,benign,BENIGN,0.0
37110,network,1d_cnn,attack,DDoS,1.0
